"","measure_name","location_name","sex_name","cause_name","year","val","upper","lower"
"14312","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (squamous-cell carcinoma)",2019,1181529.5914767,1262186.49833392,1084052.21961359
"14313","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (basal-cell carcinoma)",2019,1703.21104568629,3190.76805354125,782.426211632211
"14314","DALYs (Disability-Adjusted Life Years)","Global","Both","Executions and police conflict",2019,534931.894199815,603025.949797226,468880.717375753
"14315","DALYs (Disability-Adjusted Life Years)","Global","Both","Drug-susceptible tuberculosis",2019,42528663.5672662,47457442.0971307,37125214.9299439
"14316","DALYs (Disability-Adjusted Life Years)","Global","Both","Zika virus",2019,347.427585105952,455.049197803531,256.442441007374
"14317","DALYs (Disability-Adjusted Life Years)","Global","Both","Guinea worm disease",2019,0.813071369437796,1.33521809827844,0.459677527424123
"14318","DALYs (Disability-Adjusted Life Years)","Global","Both","Alcoholic cardiomyopathy",2019,2441108.27232531,2782541.89593545,2046733.93230239
"14319","DALYs (Disability-Adjusted Life Years)","Global","Both","Sexual violence",2019,2089160.94391581,2979987.97801538,1400264.2563883
"14320","DALYs (Disability-Adjusted Life Years)","Global","Both","Myocarditis",2019,977237.69350412,1126803.53273095,803761.947990802
"14321","DALYs (Disability-Adjusted Life Years)","Global","Both","Other leukemia",2019,3937951.31963821,4472118.77939262,3375150.71241434
"14322","DALYs (Disability-Adjusted Life Years)","Global","Both","Other cardiomyopathy",2019,5717418.26235647,6332518.0261707,4892418.47532046
"14323","DALYs (Disability-Adjusted Life Years)","Global","Both","Conflict and terrorism",2019,6262305.10899773,8217074.15014204,4987201.41104215
"14324","DALYs (Disability-Adjusted Life Years)","Global","Both","Multidrug-resistant tuberculosis without extensive drug resistance",2019,4191700.31841712,7829596.4554007,1797321.36970376
"14325","DALYs (Disability-Adjusted Life Years)","Global","Both","Extensively drug-resistant tuberculosis",2019,309754.043378245,542893.326560046,153574.256736007
"14326","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 2",2016,59730360.8794653,71011264.4564403,49919617.8226881
"14327","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Drug-susceptible Tuberculosis",2019,10792110.2821644,13867406.2421233,7932604.08575591
"14328","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance",2019,1050571.14478618,1927880.12528064,456911.450143883
"14329","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Extensively drug-resistant Tuberculosis",2019,41458.0193413688,74813.9073565253,18286.9444167001
"14330","DALYs (Disability-Adjusted Life Years)","Global","Both","Latent tuberculosis infection",2019,0,0,0
"14331","DALYs (Disability-Adjusted Life Years)","Global","Both","Tetanus",2015,3155009.99460184,4130663.32913406,2552102.45529699
"14332","DALYs (Disability-Adjusted Life Years)","Global","Both","Measles",2015,10855339.6455657,23765376.447993,3869895.15578063
"14333","DALYs (Disability-Adjusted Life Years)","Global","Both","Varicella and herpes zoster",2015,1019169.14391207,1186717.94412468,874506.774292201
"14334","DALYs (Disability-Adjusted Life Years)","Global","Both","Esophageal cancer",2015,10742966.5265887,11695174.3674745,9746624.78408013
"14335","DALYs (Disability-Adjusted Life Years)","Global","Both","Stomach cancer",2015,21554396.3491536,22896344.4887801,20231316.7116866
"14336","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to hepatitis B",2015,5351307.29936978,6021055.35945386,4718847.55195472
"14337","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to hepatitis C",2015,2638542.13837777,3011947.75176136,2261796.22783886
"14338","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to alcohol use",2015,1948027.86275083,2341934.76298331,1595570.79161966
"14339","DALYs (Disability-Adjusted Life Years)","Global","Both","Larynx cancer",2015,3049510.72819934,3176537.99219491,2911586.84230011
"14340","DALYs (Disability-Adjusted Life Years)","Global","Both","Tracheal, bronchus, and lung cancer",2015,41957262.3800334,44040455.766256,39795673.7726342
"14341","DALYs (Disability-Adjusted Life Years)","Global","Both","Breast cancer",2015,18958795.514117,19954859.9973575,17995503.1571822
"14342","DALYs (Disability-Adjusted Life Years)","Global","Both","Cervical cancer",2015,8550469.04200164,9292831.87157318,7264131.91531893
"14343","DALYs (Disability-Adjusted Life Years)","Global","Both","Syphilis",2015,7443182.83801976,15735685.5760353,2603308.2173439
"14344","DALYs (Disability-Adjusted Life Years)","Global","Both","Chlamydial infection",2015,151654.238359906,211693.095757617,109266.007972695
"14345","DALYs (Disability-Adjusted Life Years)","Global","Both","Gonococcal infection",2015,161584.591115183,192432.757982041,132453.827369371
"14346","DALYs (Disability-Adjusted Life Years)","Global","Both","Trichomoniasis",2015,259558.003134626,531289.285887542,101779.266906601
"14347","DALYs (Disability-Adjusted Life Years)","Global","Both","Genital herpes",2015,234493.850028828,581555.419471456,76110.3118529643
"14348","DALYs (Disability-Adjusted Life Years)","Global","Both","Other sexually transmitted infections",2015,333177.036385124,449294.184204333,242672.334822016
"14349","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis A",2015,2990282.64768904,3832456.25285088,2234779.18290712
"14350","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis B",2015,1720408.36997151,2344739.81423812,1222642.65569294
"14351","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis C",2015,288426.7255098,440204.502696991,155955.420252548
"14352","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis E",2015,140826.066994061,198965.32574234,90760.1462016263
"14353","DALYs (Disability-Adjusted Life Years)","Global","Both","Leprosy",2015,30474.1232674907,44658.8263523249,19517.9667382886
"14354","DALYs (Disability-Adjusted Life Years)","Global","Both","Other unspecified infectious diseases",2015,5298821.50960814,6422372.38492604,4011071.97118153
"14355","DALYs (Disability-Adjusted Life Years)","Global","Both","Asthma",2015,20581798.9366119,25436900.0632422,16559139.697974
"14356","DALYs (Disability-Adjusted Life Years)","Global","Both","Iodine deficiency",2015,2436244.84951935,4191943.92004666,1392243.41605642
"14357","DALYs (Disability-Adjusted Life Years)","Global","Both","Vitamin A deficiency",2015,1278075.46986084,1797361.73636204,871983.192620525
"14358","DALYs (Disability-Adjusted Life Years)","Global","Both","Dietary iron deficiency",2015,28312432.969405,40844712.0765943,19043474.5829873
"14359","DALYs (Disability-Adjusted Life Years)","Global","Both","Other nutritional deficiencies",2015,2308838.49244955,2753030.66985584,1906259.80857882
"14360","DALYs (Disability-Adjusted Life Years)","Global","Both","Pyoderma",2016,1569860.22481144,1901591.27746806,1199315.27882042
"14361","DALYs (Disability-Adjusted Life Years)","Global","Both","Scabies",2016,4869726.08832978,7769443.61465921,2696704.54748246
"14362","DALYs (Disability-Adjusted Life Years)","Global","Both","Fungal skin diseases",2016,3084939.56832809,6480235.53201571,1263335.07227094
"14363","DALYs (Disability-Adjusted Life Years)","Global","Both","Viral skin diseases",2016,4632261.19639033,6926683.9941174,2962878.20713184
"14364","DALYs (Disability-Adjusted Life Years)","Global","Both","Acne vulgaris",2016,4797719.81712222,7595066.85805864,2880853.4828115
"14365","DALYs (Disability-Adjusted Life Years)","Global","Both","Alopecia areata",2016,582405.592223888,865156.357284757,365881.554423764
"14366","DALYs (Disability-Adjusted Life Years)","Global","Both","Pruritus",2016,746540.908104733,1337832.39533757,358111.702722441
"14367","DALYs (Disability-Adjusted Life Years)","Global","Both","Urticaria",2016,3806498.20567746,5457380.25373288,2490372.88080569
"14368","DALYs (Disability-Adjusted Life Years)","Global","Both","Decubitus ulcer",2016,448714.887463091,543546.548863431,347220.081775333
"14369","DALYs (Disability-Adjusted Life Years)","Global","Both","Other skin and subcutaneous diseases",2016,3427273.73011037,6180481.5917201,1686956.69212975
"14370","DALYs (Disability-Adjusted Life Years)","Global","Both","Glaucoma",2016,701249.926190541,979418.149661002,484450.119778703
"14371","DALYs (Disability-Adjusted Life Years)","Global","Both","Cataract",2016,6533070.47802743,8844882.30107822,4651582.17713849
"14372","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (squamous-cell carcinoma)",2016,1103839.63486979,1178023.8817198,1023575.03891465
"14373","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (basal-cell carcinoma)",2016,1621.52852797237,3011.73414806527,747.265844205573
"14374","DALYs (Disability-Adjusted Life Years)","Global","Both","Other neurological disorders",2016,4113745.03572821,5005622.99903026,3366214.46342061
"14375","DALYs (Disability-Adjusted Life Years)","Global","Both","Schizophrenia",2016,14576732.4732843,18559244.9616356,10567047.8001723
"14376","DALYs (Disability-Adjusted Life Years)","Global","Both","Alcohol use disorders",2016,16535528.4251398,20926214.4183302,13073966.6215792
"14377","DALYs (Disability-Adjusted Life Years)","Global","Both","Opioid use disorders",2016,12041152.4333489,15084073.1055177,9288459.45054587
"14378","DALYs (Disability-Adjusted Life Years)","Global","Both","Cocaine use disorders",2016,1046351.35285632,1316111.77287094,833283.766247949
"14379","DALYs (Disability-Adjusted Life Years)","Global","Both","Amphetamine use disorders",2016,1335911.31503617,1970026.40623448,895343.838931466
"14380","DALYs (Disability-Adjusted Life Years)","Global","Both","Cannabis use disorders",2016,667556.890813921,1043391.04955651,402505.842950046
"14381","DALYs (Disability-Adjusted Life Years)","Global","Both","Other drug use disorders",2016,1859618.15524689,2385016.92038063,1445210.99380286
"14382","DALYs (Disability-Adjusted Life Years)","Global","Both","Digestive congenital anomalies",2016,4742288.54289431,7777984.9537197,2923033.499276
"14383","DALYs (Disability-Adjusted Life Years)","Global","Both","Other congenital birth defects",2016,14109166.7128955,21610807.8898486,9732606.02303586
"14384","DALYs (Disability-Adjusted Life Years)","Global","Both","Psoriasis",2016,3450957.66432628,4575759.41460023,2461773.95231444
"14385","DALYs (Disability-Adjusted Life Years)","Global","Both","Cellulitis",2016,536703.464527016,646495.387439481,367707.719550679
"14386","DALYs (Disability-Adjusted Life Years)","Global","Both","Caries of permanent teeth",2016,1938072.85480842,3769195.49246078,884979.655240971
"14387","DALYs (Disability-Adjusted Life Years)","Global","Both","Periodontal diseases",2016,6729087.12154801,14706647.6211517,2648680.75145003
"14388","DALYs (Disability-Adjusted Life Years)","Global","Both","Edentulism",2016,9197227.25275476,13483055.9212357,5921689.91703553
"14389","DALYs (Disability-Adjusted Life Years)","Global","Both","Other oral disorders",2016,4073869.80131598,5947985.67580141,2546693.69100511
"14390","DALYs (Disability-Adjusted Life Years)","Global","Both","Sudden infant death syndrome",2016,2748943.39213935,6050968.36231368,1173423.39303983
"14391","DALYs (Disability-Adjusted Life Years)","Global","Both","Pedestrian road injuries",2016,24112552.1681477,26550747.2282517,20813693.9717551
"14392","DALYs (Disability-Adjusted Life Years)","Global","Both","Cyclist road injuries",2016,6111600.45901088,7373268.64389394,4985172.64491659
"14393","DALYs (Disability-Adjusted Life Years)","Global","Both","Motorcyclist road injuries",2016,15671932.9071031,17468040.8525304,13703535.8341736
"14394","DALYs (Disability-Adjusted Life Years)","Global","Both","Motor vehicle road injuries",2016,25464269.7941935,28040477.3322091,22844001.5893243
"14395","DALYs (Disability-Adjusted Life Years)","Global","Both","Other road injuries",2016,825068.341982654,947745.929507975,710313.770132968
"14396","DALYs (Disability-Adjusted Life Years)","Global","Both","Other transport injuries",2016,4773989.55208093,5247113.34454237,4240373.59608473
"14397","DALYs (Disability-Adjusted Life Years)","Global","Both","Invasive Non-typhoidal Salmonella (iNTS)",2016,6209182.24649039,9683991.30484208,3514918.54514194
"14398","DALYs (Disability-Adjusted Life Years)","Global","Both","Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2016,1127162.48888637,1358683.33144886,954916.797590211
"14399","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ intestinal neoplasms",2016,0,0,0
"14400","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ cervical and uterine neoplasms",2016,0,0,0
"14401","DALYs (Disability-Adjusted Life Years)","Global","Both","Other benign and in situ neoplasms",2016,0,0,0
"14402","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic calcific aortic valve disease",2016,1728212.91068321,1901925.90232234,1543279.41816808
"14403","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic degenerative mitral valve disease",2016,827373.970755741,1024135.70708624,705892.641050336
"14404","DALYs (Disability-Adjusted Life Years)","Global","Both","Other non-rheumatic valve diseases",2016,70548.2630699152,82123.5043418256,54029.6245305356
"14405","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to NAFLD",2016,3423911.58748965,4592569.57229256,2435835.44579389
"14406","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 1",2016,4348139.97723462,5117289.94845122,3726502.93243954
"14407","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS resulting in other diseases",2019,35748044.728112,43766009.8680103,30299789.5870539
"14408","DALYs (Disability-Adjusted Life Years)","Global","Both","Diarrheal diseases",2019,80917778.9796264,103017917.279268,65375775.0058116
"14409","DALYs (Disability-Adjusted Life Years)","Global","Both","Typhoid fever",2019,8053345.74831518,13925252.2663852,3864905.47172104
"14410","DALYs (Disability-Adjusted Life Years)","Global","Both","Paratyphoid fever",2019,1638423.60267409,3206062.11016398,682262.592713459
"14411","DALYs (Disability-Adjusted Life Years)","Global","Both","Other intestinal infectious diseases",2019,111718.103779832,149243.711887419,79236.2271815233
